Text,Sentiment
agyaaaaa humara wazir e azam primeministerimrankhan nayapakistan,0
fiesty gal rehamkhan1 mai hud pti ka supporter hon lykn mai haq bat karta ho jo dekha hai,0
purane pakistan se naye pakistan mein muhajir hijrat kr sakte hain achasorry nayapakistan,2
abdullah kambo 5 na88 na89 na90 na91 na92,2
nawaz shareef ko tou yeh speech sunker dil ka daura par gaya hoga primeministerimrankhan,1
alhamdulillah parchi k bghair taqreer krny wala pm mil hi gaya primeministerimrankhan,0
bhatti shb supreme court n na ahl kiya jin aap tarref karte hai or is ko jail bil nhi beijha gya,1
eik nashai ko police ne pakkra kehney lagey nasha kr ke galian nikaltey ho umder kro isey nashai ne kaha ja kaam kr,0
shabanasohail1 yehi jawab tou dena ik ny jo ns ny nahi diya tha ye hai tabdeeli,0
ik baat pouchni thi about naya pakistan ab chutti 14 august ko hoa kry gi ya 25 july ko,2
na249 pmln ki traf say khan shb ko thufa,0
dhaandli hoi hoti to pti important seats jeet jaati yasmeen rashid haar gae abrar ul haq haar gya aleem khan haar gya usman dar haar gya,1
draima9 abi tu party shoro hoyee ha abi tu jails bharney hain abi tu ihtesab honi ha abi tu tabdili lani ha,0
afshanmasab pmln sub se zyda leading ma ha,0
just in 400 arab qarza utaar bhi diyaa khan sab nay dollar jo neechay aya hai primeministerimrankhan nayapakistan,0
4 halkay kholnay ka bola tha may ne aap kahe koi halka khol dengay primeministerimrankhan,2
islamabad ecp k 253 seats k jari karda nataij qaumi assembly pti 108 pml n62 ppp42 azad12 mma 11 pml q5 bnp mengal5 mqm4 gda 2 anp 1 aml 1,2
mussadaq1414 nhe ik agent hai isi ka,1
wabbasi007 umarcheema1 main muree khalabutt sa hn vote ik ko diya hai wo es liay ka rajay aur shahid nay koi kam nahi kiya,1
imran khan ki jeet ka pasta absirfimrankhan,0
swabi sweep kr gyaa mujy zyada khushi q k marea chota bahi ny 2016 may pti k kaam may jam e shahad nosh kiya,0
tehlkanews asadkharal aur ik seet ki hamayat mangli,2
mujhy wo khawaja asif ko ik ka reply yaad agya hai jo panama k bholny par kaha tha d,0
iambhutto rehamkhan1 jarriishah anty rahaaam ji tci phansiii ly lo roz roz marny sy bhtr hy ik dafa he eni jealousiiii,1
ar journalist waila1no waqasswat1 iihtishamm azad umeed warro m say kuch pti m smoolyt ka elan kr cuky hy,0
priya srt10 bht h but these make my day 1 lo man liya 2 phool tumhe bheja h khat me 3 ha tu h 4 pal pal dil ke paas armaan 5,0
iamhamzaabbasi imrankhanpti unho nay al hamdulillah hm sb ki soach ko b eak kar diya,0
khuwaja sb apse bola ha khan sb se nai kia karo khamkha apko pata ha ap nai jeet skty kaptaan se,0
iamhamzaabbasi shukar alhadulillah finally ik became pm 1947 ki azadi goroun se aur 2018 ki azadi choron se,0
abdulraqeebraja milli muslim league allah hu akbar tehreek electionpakistan2018 positions na 13 punjab 8 kpk 12 sindh,2
realshoaibmalik shaoib bhai imrankhanpti ko mubarak bhi de de bhut efforts ke baad khan sb yaha tal phunche ha,0
first jumma mubarak in nayapakistan allhamdulilah for everything jummamubarak,0
misbahqayum331 ik or bariii chuss marriiii apny,0
waseembadami aap ki mqm walo ke samne to zaban khulti nahi kion ke aap karachi wale hai,1
ik se is qaum ko bhut si umeeden hen ik ne is qaum ko aik ujala dikhaya is qaum ne ik ko mauqa diya hy ab ia ik hamay mayos ni karega,0
arshadbhatti323 bhatti sahib aap kio pti ky khilaf ha aap yahi tu chahty thy ky imran khan hukmran bany ab kia h,1
immuuu hamy aap py bharosa saii tha nayapakistan,0
chalen ji gda ki do mein sy ik to gayi drfehmidamirza bhi jald hi allah allah karen gi aur yh alliance ab apni,0
babul ki duawaon main pmln ki govt ruksat ge18 vote,0
sari larkiyan ab yhan pighal rhi hain,2
ap sab ko naya pakistan election2018 bht bht mubarak ho,0
andaza hogaya pmln apny 5 saal charas pee l tun ho gae ti,1
hiapple786 pti na 108 se recanting se bhag gai sunye mpa tahir jameel ki zubani sunye arshad geo umarcheema1 razidada sam,1
yeh sab bhi establishment hi laykar ai hogi,1
pti ko zyda seats hasil krne par mubarak pesh krte hein,0
sanwalisalonii is py koi shak nhi ky mqm waly kisi ky sath mukhlis nhi mgr abhi majboori hai bohot,1
jesa ap kahen mn ik ko kahta hn hojai thora mature,1
draliya7 ji nhi ik ny apni nmazen khrb nhi krwani qadyanio ko support krny waly imam rakh k,1
maryamlsharif pak foj is a grt foj pmln is a danky leader s hahaha,0
kitne ajeeb baat hai tamam parties except pti dhandli ke baat kar rahe hain par proof ya videos koe nhi de raha,1
yeh woh log hain jinhoo nay pakistan ko bohot nukhsaan ponchaay hai,1
alirazatweets matlab pti ki seats mein izafa ho ga,0
islamabd punjab me hukomat sazi k hawalay se jald khushkhabri de gay naeem ul haq pti pml n ka punjab me 23 azad arkan ki himayat ka dawa,2
kamran se waqas amjad punjab me pti ke sath kyoon ni aa sakti pml q masla kia he,1
election bannu na 35 k mukamal result imran khan pti 113822 votes lekar 1st position mma k akram durani 06820 votes lekar 2nd,2
dr yasminrashid imrankhanpti yaqeen karen dr sahiba maine pmln walin ko bhi apki har per afsos karty dekha hai,0
nahe nahe bag khulwa lo tum but yeh itni bright chussain na maaro,1
hahaha lakh di lanat oye pti tai,1
ps100 karachi karim bux balouch 17 197 pti taj mohammad 7351 pppp ge2018 pakistandecide,2
haaaye primeministerimrankhan longlivepakistan,0
main pti or imran khan se mutalba krta hon k dr yasmeen rashid ko cm punjab banaya jaye,0
patwariyon k baghair ab trends boring ni lag rhy on ki krny ko bahot maza ata tha electionpakistan2018,1
farhan saeed allah al haq hai allah al haq hai my fellow pakistanis bus thori dair aur ther ja ayi ayi imrankhanpti you,0
waila1no pti k har banda kam h ap koi bhi y bat mat sochn kon kia h pakistan k ly acha ho,0
khaistak50 sheikhsafina na 5 mei pti hai baqi batain theek hain,2
koi shrim hai pmln walo,1
neya pakistan tw ban gya ab chutti 25th july ko hwa kary ya 14th august ko electionpakistan2018,2
aaj mjhe bas is bat ki khushi hai k mery mulk ka wazeer e azam baher ki duniya mein jaa kr sar neechy kr k parchi sey nhi parta,0
wo pochna ye tha k ab adalat ka faisla man na hai ya awaam ka aik masoomana sawal mian muhmmad nawaz sharif and co say choice tumhari hai pmln walon,1
wasi hq is khatab ky bad logo ki muhabbat mai aur izafa hogya imrankhan,0
pti pe dhandhli ka rona ronay walay khud chor hn pichlay elections dhandhli sy krwatay rahay ab,1
punjab mai bhi pti ki hukumat kp mai bhi wahhhh congratulations,0
main rulaaonga inhe tumhare baap ka paisa hai jo bhool jayen imrankhanprimeminister,2
multanis 6 6 multan ki awam ka faisla pti clean sweep,0
gfarooqi or kuch ho na ho ik awaz zaroor ay ge samj tu gaye ho gaye d,0
pti zulfikar bhatti ny 11 dafa counting karwi hai,2
punjab n league k hath sy nikalnay laga pti ki possition mazbot mazid 6 azad arkan khilari ban gaye pti ka palra bhaari total 134 seats,2
oh hamara kya kasur hai ye ik ko jo vote para hamari wajah se para hai dha se bc baqi patwari marwa gaye thay,1
imrankhan electionpakisntan2018 insha allha imran pakistan ko ik naya pakistan banegein pakistan zindabad,0
ayesharafat pti ni ate punjab ma jnb abe sher zinda ba,0
awgoraya hummasaif abey jahil 107 sath seats ha inkey mma bnp anp etc etc gand mila ke kechar bna bhi le mushkil hai,1
talathussain12 theek hai imran khan bohat bura insaan hai talaat hussain khush ho jao tumhara kaam srif ye hai k pti ko neecha keena allah ne us ko izzat de hai,1
es se phele k salman naeem naraz ho jaye shah sb ko apni anaa maar k ose khud le k ana chahye pti main dobara,0
hamaray behboodi ghawo sy pti ky umeedwar majr tahir sadiq ny jeet liya hy mubarik ho pti walo,0
lol interview aisay hee ho rahay hein jis ko jkt nominate karay ga wohi cm punjab ka candidate hoga pti ki tar,1
rehamkhan1 le dey k hmare pass faqat ik nazar to hey kio daikhen pakistan ko kisi ki nazar se ham i belv in pakistan not eu,1
kar har maidaan fateh sanju tribute to imran khan pti via youtube imrankhanspeech,0
kpk mai behtareen karkardagi ki waja sy pti ko dobara kpk mai hakumat mili hy aur sb credit parveez khattak ko jata hai,0
bakre ki maa kab tak khair banaye gi allah kare joh logh pti ke ane ka jashan bana rahein hai ane wale waqt bhi khushal ho,1
aajkamrankhan timhein knajar puna ab yaad aya kuttey insan tum tu keh re they halat bahut achey they pmln k dour mein,1
amirmateen2 behsharmo ki ek lambi list apki party pti mi bhe ha unka bhe zikar farma dein,1
ap punjab k liye bhi koe acha cm suggest karein jo pti sy ho,2
geo walay saray puranay waday dikha rahay hain ik kay,2
qurtubiii samaatv poling agent ko bahar nikal dena mathlab rigging started result delay mathlab 2no started pti,1
hahaha tm patwarion ko aisay to ni kheelai khoota kha jata tm logo ke hrkton ke waja se kha jata h,0
zyada ter azad umeed war charted plane ki swaree ka sunty he pti me shamil ho jaty hn,0
saray independents pti main kion daal diyeh many can join noon too,1
bushraamanika khsaad rafique naya pakistan ki nishani punjab ka sub say bara daku pervez elahi with pti mqm karachi,1
khsaad rafique bhai boht bra drama hua ha pti ko 40 se oper mna ki seets dhandli se jutwae gye mpa ki seets alag h,1
ik jo bhi karty hamary hatho se amir liyaqat ko vote na dalwaty,1
aysi govt ka kia faida jahan har waqt rothay o tum tum ko kaisay manaon wala scene hoga,1
urwaeman cmshehbaz tera phuda foaj kon gali day raha hai koi pmln wala foaj ko gali nahi day raha,1
hamidmirpak muneebfaruqpak imrankhanpti janab yah hain wo zarayee jo naya paistan bananay main darkaar hain ik,0
aamirliaquat amir bhai imran khan ki wja se vote mila apko ab laaj rkhna ghareeb awam ki khidmat krna,1
ab banay ga nayapakistan hum allah ka jitna shukar aadda karay kum hai pehli bar pakistan ko leader mila hai,0
suna aaj modi ne apne yar ko phone kar k mubarakbad di hypocrite imrankhan,1
pti ki cheeti jahangirktareen imrankhanpti asad umar faisaljavedkhan arifalvi ye bnda shah mehmood pti ka berha ghark krwaye ga,1
engrumair1988 drrashidshah bahi his banda na pti k lia boht kuch kia lkin ab ya power k nasha ma pti ko bhool gya,1
assalamualaikum jab ik apnay muakuf see na hila to hum q hilain,1
meri waqayi samajh se bahar hai k kya baharat itna he bewaqof hai k imran khan ki khulay aam mukhalfat karke pakistani army ki mukhalfta mol le,1
yar jo bhi hai pti kay party songs ney bara important role play kya hai ik ki jeet mey tabdeeliagayeehai,0
jitni 60 babay imrankhan se jealous hain jalaan dekh k maza aa jata hai,1
adiala jail mein awaz arahi hai nayapakistan primeministerimrankhan pakistan pti,0
imrankhanpti as pakistan s pm imrankhan kubool hai kubool hai kubool hai pid gov janab ye nikaah nahi,2
mano ya na mano amir liaquat ko inho ney ye vote dia ha jinko isney bike aur firdous ki lawn di ah xd,2
jitnay mou utni btan khair aj b she respect him reham jesay us ki zaat pa kitcher ni uchalti,0
phly pti waly bolty thy ka dhandily hoi han or ab pml n waly kha rahay han ka hoi han,2
sirf aik party sacchi he baqi sub ppp pml n anp mqm mma psp poora pakistan ghalat he sirf aik admi theek he ye kamal bhi sirf mere piyare mulk me hota he mubarak ho,1
dunya waqi tabahi ki taraf jarhi hy trump phr modi aur ab ik electionpakistan2018,1
koy bataye ga murad saeed k seat ka kia hova jeta k ni electionresults2018,1
klasrarauf tun ky rakhu pti ko,1
pti waley pakhtoon anp waley jo jeety wo b pakhtun ptm waley jo jeety wo b pakhtun azad jo jeety wo b pakhtun,0
g mein janta hoon laikin mein ik k abai shehr mianwali sey hoon aur zra mianwali sey pti walon ki votes ki lead check krna i love all pti supporters especially pashtuns we mianwalians are also pashtuns,0
pti woh wahid jamat h jo diesel k bagher chale gi,1
imrankhanpti in sha allah jo insan ekala ik party bana sekhta ha vo pakistan key ley acha be kir sakta hai,0
jis tara gujrat mafia se madad mang raha hey,1
wahhh mazay hain aap k yahan pay pti ky aik bnday ko qatil kiya tha es waja say celebration nahe huwi,1
hahahahaha loooooser hahahahaha we r celebrating nayapakistan u looser cry cry nd more cry,0
adnanma56448295 imran khan k khilaf bakne wale zror sunen indian kia khte hain khan shb k bare main ik ptiofficial imrankhanp,0
allah imran khan ko wade poore karne ki tofeek ata farmaye allah mulk e pakistan ko imran khan ki sarbarahi main taraqi de,0
talathussain12 taulat bhai ap kis se sb pooch rhy ho jsiy khud nhi pata jis ki pti mein oaqat itni b nhi dobara ik se shake hand kr sky,1
aajkamrankhan shkhrasheed chalo ik ne to kalma parh lia lekin janab tm bhi parh lo,1
izzat woh jo poori duniya kare aur aik hamara ganja khota tha jo aik reporter ko kehta tha please be my friend,0
jal q rhi hai apki sir hum bhi karachi me rehty hai aur hum ne he vote diya hai thora hosala rakhe,1
andleebabbas pti ke qaumi aur soobai assembly ke baray challenges aur unka aglay 15 din ka plan ki discussion prime minister imran khan,2
woh poochna ye tha k naya pakistan ka map kaha se milley ga nayapakistan primeministerimrankhan,2
abidsherali rigging pay ap nay pti ko bohat tough time dana ha hum ap k sath han,0
pti ki rally pe kon kon araha hai raat ko 2 talwar pe,2
pti k liya jahangirktareen ki jad o jahd khidmat or qurbani be misal hain imrankhan pti,0
iramnazir15 rehamkhan1 nahi iski aik hi shadi hui thi ik se aur 3 bachay b na jaiz hn iske shaid dosra khasam,1
lahore ki qaumi assembly ki 14 nashiston me 10 per pmln 4 per pti kamyab qarar na 131 se imran khan 84313 saad rafique 83633 vote lay sakay,2
pti 60 pmln 61,2
it s written on adiala jail that cmshehbaz and shahid khakan abbasi aaja baalma tera hi intezar hai shkhrasheed nayapakistan,1
pmln 80 pti 70 elaan khatam,2
mshoaib143 i love pakistan naya pakistan pak fouj zindabad pti zindabad,0
tmhara apna leader tmhain galiyan deta hai jisne tmhain mqm ka nam diya tmhare logon ne tmhain vote nhi diya apno ko mohajiron k nam pe bhatta khori target killing mafai tm log chalate ab lat mardi karachi ki awam ne to roo zara r zor se,1
mqm walon altaf bhai ki wapsi ki umeed me logon ju seats tmhe jitwa di hain un ka sahi istemal karu or pti ka sath do,0
saleemkhansafi koi tasleem karay ya na kary pti agai hy,0
hahah true sab pti lovers aisay kaam kernay main masroof hain,0
malikjahangir90 ch pervaizelahi yeh ik ka ghar nahe hai,1
unpar jahil log hain inko maro ary news arynewsofficial kpk police arrested two men who shot a dog wrapped in pti flag multiple times arystories translate tweet,1
govt weak hogi wesey dua karo pmln and ppp mai forward bloc ban jaye sahi maza aye ga tab d,1
yar btaya to tha pp36 pti pp37 pmln,2
bakhtawarbz waseembadami bibi apne liyari ki awam ko kia dia bera garak kardia tha apne liyari ka agt dhandli se,1
zaidzamanhamid agar ik aisa karein gay to ham ik ko reject kar dein gay pak army se main tab se love krta hon,0
my message to imrankhan send by geotv aab dhaktay hai kaya hota hai i done my job,0
nawaz shareef after listing primeministerimrankhan speech kon hai yeh jiss nay dobara murr k mujhay nahi dekha electionpakistan2018,1
aagar koi cheej pane ke lye mahent kare to ik din zaror mil jate hai,2
imran khan ki ankho mn anso daikh kr awam ki ankho main anso aa gaye,0
naddiyyaathar c0msats us ke ku sun rhy bhi ik na kha ha jo kho gy khol dy gy,1
yeh log baaz nahi aain gy,1
ik k ird gird k log b pm bun gaye hain zulfi bukhari asking najam sethi to sign resignation ap kis capacity mein keh rahy hain bhai,1
saqibtanveer pmln baaz nahi ati hathkando say,1
sare sirmeadar pti mee ha allah gribo aur mazdoor par ream kre,1
punjab me hukomat sazi k liye 149 arkan ki himayat darkar azad mpas ki shamoliat se pti 138 pmln ki 129 seats rana sana k azad se rabtay,2
maonbillii geonews urdu jahan se shakoor jeeta uske neche 2 sobahi seaten b ha jo pti buri taraha har gai ha,1
irshadbhatti336 sorry lakin ya best video hahahaah ik bar dhkma zaror,2
mianiftikharhus punjabi army par kpk ka awam tu anp tabha kar rahai hai keyaw,1
umarcheema1 ye pm hai cm hai mna hai mpa as kay pas koi ikhtiyar ni ik baat kary to baat samaj ati hai,1
pyaray siastdano aap kay sath dhaandli nahi haath ho gaya hai aap kay voters nay he aap ko maamoo bana dia,0
dear pakistanis many congratulations hope tabdeeli jald aaye hope tabdeeli india pakistan ke rishton ke darmiyan bhi aaye,0
afshanmasab pti mqm pmlq gap gnp gda ind 146 pmln ppp mma anp 120,2
sheemaafzal fakhar ko bhi meri tarha samjh nahe arahi khushi ka izhaar kesy kary,0
us raat apun 2 bjy tk piyaa electionresults2018,2
na ruki waqt ki gardish na zamana badla ped sookha toh parindon ne thhikana badla imrankhanprimeminister,0
ek larki thi deewani si ik larkay p wo marti thi brwaqoof thi ullu ki paatti,1
i can t see gulalai in naya pakistan kaha hai wo nayapakistan,1
jo b channel utha lo pti he jeeti hai,0
imrankhan zara ya lawn brands ki bhi kahbar leejya ga pm roz naya naya volume nikal k nak main dam kar rahkha hai,2
iqrarulhassan sb ik dusry ki taang khenchny pr aa gay,2
ye kab howa,1
pehli bar kisi ki speech sun k dil khush hoa primeministerimrankhan,0
malaikasraza kafir kafir shia kafir watch neya pakistan tabdeeli agent effeduptabdeeli,1
iqbal bhai ka kya ho gaya ab,1
ham awam tamam ze shawoor or responsible authorities ko allah ka wasta daithy ha ka haalat ki sanghini ko daikha kr,1
pmlq to lag raha hai kisi bhe tarah se pti ka cm lane me razi nae aur pmln bhe apna laege to pmlq jaege kahan,1
musamakabbir i hope imran khan assembly may kahein ye reserved seats pe jo khawateen aai hain pti ki muje pata ha kaisay aai hain,1
khsaad rafique kunkay aap nay haarna hai aur aap ki haar ka bandibast kiya ja raha hai khawaja sb,1
khurram22445 sonia kahti hai itna afsos pmln ky harny ka ni hua jtni khushi ch nisar ky harny ki hui,0
asmaumar2 waha se bhi har gii ha pti bewafa log hein waha ke,1
nayapakistan mai attendance ka issue khtm nhi kra skty to mujy puranapakistan wapis chahiae seedhi c baat h hmyn b faida do,0
islamabad balochistan me makhloot hokumat bananey k liye imran khan nay sobai saddar pti sardar yaar mohd rind ko aaj bani gala me bula lia,2
rassi jal gai lkn bal ni nikla ya hal ha pmln walo ka ik,1
aur kya chal raha hai yaha tou pti chal raha,0
ghaseta kuch iss adah sey ky nasal hi badal gaye ek khan saray shero ko kutta bana gaya imrankhan,0
gfarooqi yes kis ne pti ki mindate chori ki hy pti ko 143 seats jeetne chahia the magar ye itne kam q hai,1
win pti jashan aaj ka din ghar ma hi,0
pti ka sab sports bodies say political appointees khatam kernay ka faisla matlab sethi sab ko kaptaan chappal ka thuda par sakta hai,1
shukar apko b nazar aya me to samj raha tha ky shayad eyes zayda he kharab,1
shabazgil imrankhanpti sir apka jawab nhi allah apko or b izzat bkhshay ab ap baqaida taor pe pti join kr len,0
5 saal pti ki khakomatt chaly gi to tb hi na roye gi to pti jb apni muddat b pori nai kr paye gi,1
cmshehbaz pti murdabad,1
achakzae sahab ko har jaga mma ne shiokast di ha or lage wo pti k peechay pare hain phir ye khud ko leaders kahte hain torahkhan,0
ghazanfarijaz isupportpti pmln aur kon awam pta nhn q vote date han in munafiq logo ko jb muskal waqt ata ha aik ho jate han,1
pti voters rn kabhi kabhi to lgta hai apun he prime minister hai,1
rehamkhan1 pata nahe kya dekhya tha raat ko ik ne jo itni taapi hoi ho,1
hussain nsharif ansaraabbasi mein pti ki supporter nhn lkn mein khulay dil say khti hn allah nay is mulk ki,0
humaray voters ko 1 se zyada vote daalnay nahi diya gaya ye na insaafi hai mqm,1
hmari parti k sath buht brior napak dhaandli huie hai,1
yah phir bhi roain gy q k is bar dhandli kr k jeetay nahi na in ki cheekhain mureekh tk jain gi ab zartajgulwazir,0
patwarioon dhoob k mar javo ab sher ki khail utar di ik ne,1
bht kamzor govt hogi economy ka jo haal hgya hai pti will itself fail,1
aliya313 shahidmasooddr everyone knew that iss main shahid sb ka kya kamal hai mqm always joins party in power,1
khan sahab aj lambi speech krain gy ik is lit,0
alibest55 sarwaranaqvi baqi parties includng mqm k sath hua to dhandli rigging psp k sath hua to pta ni kya kya,1
woh pochna taha naya pakistan ma mufti muneeb ho ga nayapakistan,0
na87 bhi pti ka 4000 ki lead 50 polling station baqi notification 30 minutes tak,2
saleemkhansafi saleem safi ab tery jesy anchor s ki barii hy ahistaa ahistaa dekhtaa aa tujhy kesy seedha kry ga imrankhan,1
hum log pti ki khatir usman dar jaise bande ko jitwa sakte hain kya tm log nisar ahmed ko nahi jitwa skte the,1
waqasjarh i mehru imrankhanpti dimag to sb k ps hota use b krna hota agr log khud ni smjte to ik ko khd chaiye,1
yaqeen karo hamy aisa leader kabhi nahi melega sare siastdan aik tarap aor khan dosre tarap imandar sacha bahadu,0
kutti ka doodh istmal krny wala lannti hanzeer bddneeyat bddkrdar cheapjustice saqibnisar ttolla cocainkhan,1
dr yasminrashid mam lagta hai allah ney aap ko is sey bhi baray cause k liey chun rakha hai,0
aik jazbaati shehr ki pukaar sun lo imran mere shehr ki faryaad sun lo tang aagaye hai maroosi siyasat say hum,1
meri bullet proof suv ko investigate mat karna main sab ko razi kar loon ga,0
aatifazio mahaif143 pti nai mana gi just wait for federal govt sheeda ki eik nai chalni,1
cmshehbaz phir b punjab k awaam inha vote daita hain taajub hai,1
asmashirazi jitna dard ap ko pti ka hi sab ko pata hi,1
han pti k pas aur koe partners nahi hain xd,2
ek baat samajh nhe ai jb pti ne karachi men mqm k khilaf election match khela or unhe haraya bhi tu ab unhi kaye sath mil rahi,1
karachi na243 par imran khan na256 par pti k najeeb haroon na 244 par pti k ali zaidi na255 par khalid maqbool na253 par osama mqm kamyab,2
miyaan sahab chly gay pmln khti h hum muddat pori krain gy koi inhain btao miyaan k jany k bad mudat naho iddat pori ki jati h,0
brashnaa yea 500k jobs aur health card ki waja say kafi vote bank bana hai pti ka kpk main main nay bohut stories,2
sahi kaha pmln mein buhat kam log hain jo sahi mani me mian sb ky bayane k taeed krty hain,1
pmln ki bewaqofi us waqt tapak rahi thi jb na ahel log halaf na uthany ki bt kr rahy thy savagepost,1
zabardasti khwamkhuwah ka pakistani,1
log tang achukay mqm say but then you also gotta see turnout nai hai logon ka,2
khayambaloch94 zarrarkhuhro norbalm fatah pak abbasnasir59 amberrshamsi imrankhanpti,2
marvisirmed no masla ap ko bahar bench lga gy lakin ab wazeer azam ya pti k mutaliq galt baat ki tu andrrr gussa doon ga,1
sarimrashid jitna lahore ne zaleel karwaya hai itna kisi ney nahi khan ne jitna time lhr ko diya itna karachi ko diya hota phir dhektaye,1
kia kr gayee ho,2
alhamdulillah pti winner he ab dua he ye hakoomat naya pakistan ka mutaliba puriba kr skae ameen,0
alhamdulillah pti canidate ali asghar khan has won na 15,0
allah k shukar ha ya manafik azam ni jeeta,0
saimashiekh2 aj pakistan mein sb se zad chanal imrankhan ny kharedy hoe hn to wo kese dkhain gy ahtajaj un logo ka,1
abbas raza1 mqm china aur psp dono ko apni auqat awam ne pata karadi chale thay altaf hussain ko khatam kerne,1
wesy bhi ik k pm bnny pr wrna mera in se koi talyk nhi hy,1
american supporting pti tabdeli ayee rayyy aii pti aiii rayy nayapakistan pm imran khan,0
non leque waloo plzz merii call to uthaa lo bhaiyoo niklopakistankikhatir absirfimrankhan imrankhanpti,1
cmshehbaz apkey barey main shaid kisi ney kaha tha k sara pind vi mar jaye samajh tey tussi gaye hee hou gai electionresults2018,1
arey not ik related mujhay tou roz milna banta hai magar nahi milta,2
ptiofficial muradsaeedpti lala khn ho nzr nhi arhy pti mn hi hn na ya,1
pti ki jeet k baad mulk bhar me burnol ki demand me izafa makhsoos logon ko hasaas maqamaat per istimal dkha ja raha ha,0
ab to pti jeet gae koi hmy bhi mubrakbad dy do hm may kia kantay lgy hain,0
kia ab bhi koi shak hai electionpakistan2018 nayapakistan,0
rafiya amir shatan ko kuch sakoon aaya ho ga inn ko dekh kar too wo bhi rasta badal leta tha bichara,0
itsmylife2004 tumhari tarbiat men bhot kami hai i think tum pti k jalson men nachnay wali ho,1
eik aur record yeh pehli hakumat hogi kiss may mullah fazul rehman nahi hogi pakistanelections2018,0
sanasks bbhuttozardari r karachi ne ppp ko mandate he kab dya usky bawajud tarakyati kaam karae hny ppp ne kara,1
imrankhan ki speech rooh mein utar gayi log toh dhamkiyan bhi parchiyon sy parh parh k dety thy,0
hm panjab me pti k hukomat banany k khwahan he,0
mehreen sabtain haha rigging ni hai pmln k mou pa thapar laga hai next election ma pmln nazar ni ahy ge ab,0
lagta hai tujhe bhi dhamki mil gaye hai raw walo say lifafa band ho jaye ga is liye hamare khilaf ho,1
han bhai pti k momini kesi tabiat hy,0
ik damm sy pmln ke seats jeetny ka khalai makhloq ny notice ly lia pmln generalelection2018,1
lyari wale says helloooooo primeministerimrankhan,0
jang akhbar murtazaviews ye dhandi ni hai janab jo aap ko chahtey unhon ne aap ko vote diya aur jo ik ko unhon ne pti ko,2
murshadii geonews urdu or btw musharaf ny asa kon sa kam kia jo jamhoori logon ny nai kia both ppp n pmln the,1
jahangir tareen k jahaaz may raiwind k uper se guzartay huye pti ka gana play hamza shehbaz ka zabardast dance camera may record,0
east k awaam ne mqm south se pppp ka safaya kardia korangi or malir pppp k sath raha central ki awaam ka pti or mqmp se brabari ka sulok,2
m shahbazsharif sir ap logo nay b 4 halky bht jaldi khol diay thy pti kay mutalby par,2
ker do jaty jaty mujee standing committee ka member banany ka terqa bata jao,0
kanwal khalid r roy komal assasin888 hahahahaha ik baar aur counting hui tu aur kam hu janny is kay votes p,0
wi fi system ik din sab ki maar lega,1
m imranwasim lol kis ne kaha party se nikal do jin logon ko ik regard kerta hai un k liay akhiri hadd tak jata hai,0
khan3812 shahidaspeaks seriously i can t imagine shahbaz sharif ki jaga wo manhos fawad punjab ka cm bna ga pmln ko hr surat punja,1
bbhuttozardari sir ab pachtaye hote kya jab chidiya chug gayi khet dekhte hain nayapakistan kab tak banta hai,1
ashirazeemgill hehehehe wese yeh baat to hai is say acha hai k moqabilay ki bajay hum inko ik hi rehnay dain,0
kaha tha symphaty vote nai paray ga pmln ko sirf party candidate ka vote or pmln ka die hard vote para ha baqi hawa,2
sameens89 meine punjab me pti ko dilaya tha vote kafi bndon ka,0
yeh zyada bari zalalat hai will likely be sidelined by pti and have to sit with rana sanaullah in opposition,1
chalo acha howa allah ny asma jahangir ki dowa soun le ik ko tu pm bana he bana tha,0
abidifactor sir jee save hi rakho ya daikh k delete kar do electionpakistan2018,1
balay pay thapa lag gaya and bala jeet gaya you are true pakistani,0
pti aur imrankhan ko mubarakbad umeed hai jis tabdeeli ki bat woh apni har taqreer ma krty thy ab us peh amal bhi karega,0
imrankhanpti priority tou waisey pmln ki banti hai,0
na53 islamabad me imran khan kamyab shahid khaqan ko shikast na8 malakand me bilawal ko shikast pti kamyab na124 lahore hamza shehbaz jeetay,2
khsaad rafique ss ne lahore mein jo kiya lahorion ne uska sila nahin diya ye sabit hogaya ki sarkien pull hospital se behtar ni,2
good oos ko chaey thaa pti main shamil ho jata,0
imrankhanpti dil to kb ka jeeta wa ik ny,0
imrankhan ab samay aa gya hai is dosti ko rishtedari me badalne ka,0
meine ek coke par baat khatam kardeni thi,2
mahwashajaz altaf na bycot kia tha nai thu mqm jeet jati,2
duabhuttopti welcome us din ka be sabri se intear hai jab ap oath lengi long live pti long live imrankhanpti,0
mqm main ab bhai bhi nahi hain remember,1
elections hotay hain aik harta hai aik jeet jata h 2013,0
sedha sedha kaho na baji ap ko b ticket chahye tha leken mang nahi sakti theyn,1
pata nai q zindagi me pehli bar mqmpakistan par tars arahi hai,1
abbasalisamej0 alihzaidipti imrankhanpti lol na mumkin hai bhai karachi ko samjho ik ki purani videos dekho,1
mubarak pakistan pakistanzindabad nayapakistan electionpakisntan2018 imrankhanpti,0
ameerkhan072 pti ne aj tak asolon wali ki kab ha just barae nam for public,1
results aisay dainay thay tu polling keon karwai itna paisa keon waste kiya yeh sub pehlay hi drawing room main baith kar decide ker lete,1
javed hashmi imran khan se apna bughaz chupa nahi pata hr taraf se be izzat hua khud pmln ne dhutkaar dia,1
